case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1364;Trade Confirmation;2024-11-03 05:42:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Settlement Instructions;2024-11-03 06:42:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Exercise Decision;2024-11-03 08:37:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Transaction Reporting Check;2024-11-03 08:38:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Trade Allocation;2024-11-03 09:42:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Greeks Calculation;2024-11-03 10:18:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;-0.34;0.066;15401.38;-702.31;;
Case_1364;Volatility Smile Analysis;2024-11-03 10:36:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Best Execution Validation;2024-11-03 11:03:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Position Reconciliation;2024-11-03 12:33:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Regulatory Reporting Generation;2024-11-03 12:38:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Collateral Management;2024-11-03 17:23:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Skew Calibration;2024-11-03 19:06:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Surface Construction;2024-11-03 20:55:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1365;Trade Initiated;2024-11-14 19:18:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Market Data Validation;2024-11-14 20:00:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Volatility Surface Analysis;2024-11-14 21:00:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Quote Requested;2024-11-14 21:14:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Trade Allocation;2024-11-14 21:26:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Premium Calculation;2024-11-14 21:30:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Position Reconciliation;2024-11-14 22:03:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Quote Provided;2024-11-14 22:53:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Settlement Instructions;2024-11-14 23:48:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Exercise Decision;2024-11-15 00:08:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Trade Execution;2024-11-15 00:36:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;0.9858;0.0153;17320511.0;;;;;;
Case_1365;Initial Margin Calculation;2024-11-15 01:08:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Trade Matching;2024-11-15 02:21:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Credit Check;2024-11-15 03:02:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Trade Confirmation;2024-11-15 03:06:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Final Settlement;2024-11-15 04:52:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Greeks Calculation;2024-11-15 06:04:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;0.04;0.189;19689.49;-992.46;;
Case_1365;Strategy Validation;2024-11-15 06:58:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Trade Validation;2024-11-15 07:06:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Regulatory Reporting Generation;2024-11-15 07:26:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Best Execution Validation;2024-11-15 08:06:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Collateral Management;2024-11-15 08:15:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Premium Settlement;2024-11-15 10:36:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Trade Reconciliation;2024-11-15 12:32:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Risk Assessment;2024-11-15 13:21:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;4.2;57%
Case_1365;Transaction Reporting Check;2024-11-15 17:55:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1365;Trade Transparency Assessment;2024-11-15 20:18:10.524845;Options Desk A;AUD/USD;Strangle;Murex;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1366;Trade Initiated;2024-10-23 19:18:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Market Data Validation;2024-10-23 19:49:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Volatility Surface Analysis;2024-10-23 19:56:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Trade Confirmation;2024-10-23 20:35:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Premium Calculation;2024-10-23 20:39:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Quote Provided;2024-10-23 20:58:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Settlement Instructions;2024-10-23 22:42:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Quote Requested;2024-10-23 23:18:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Trade Execution;2024-10-24 00:18:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;1.0246;0.0047;21167105.0;;;;;;
Case_1366;Trade Reconciliation;2024-10-24 00:48:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Exercise Decision;2024-10-24 02:58:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Greeks Calculation;2024-10-24 03:02:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;-0.01;0.112;14186.49;-398.87;;
Case_1366;Risk Assessment;2024-10-24 03:18:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;2.9;87%
Case_1366;Collateral Management;2024-10-24 03:28:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Credit Check;2024-10-24 04:18:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Trade Matching;2024-10-24 04:39:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Strategy Validation;2024-10-24 04:48:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Initial Margin Calculation;2024-10-24 05:42:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Trade Allocation;2024-10-24 06:04:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Trade Validation;2024-10-24 07:40:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Position Reconciliation;2024-10-24 09:33:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Premium Settlement;2024-10-24 10:54:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1366;Final Settlement;2024-10-24 11:24:10.524845;Hedge Desk C;EUR/GBP;Straddle;Calypso;Bank;Vol Surface Trading;;;;;;;;;
Case_1367;Trade Initiated;2024-11-13 19:18:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Market Data Validation;2024-11-13 19:31:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Volatility Surface Analysis;2024-11-13 20:10:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Premium Calculation;2024-11-13 20:48:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Quote Requested;2024-11-13 21:26:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Final Settlement;2024-11-13 21:33:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Greeks Calculation;2024-11-13 22:06:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;-0.94;0.196;49601.07;-142.93;;
Case_1367;Trade Reconciliation;2024-11-13 22:54:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Initial Margin Calculation;2024-11-13 22:54:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Quote Provided;2024-11-13 23:18:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;ISDA Master Agreement Check;2024-11-13 23:48:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Trade Execution;2024-11-14 00:00:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;1.0573;0.0018;46942132.0;;;;;;
Case_1367;Settlement Instructions;2024-11-14 00:04:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Best Execution Validation;2024-11-14 00:17:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Exercise Decision;2024-11-14 00:19:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Trade Allocation;2024-11-14 01:08:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Trade Matching;2024-11-14 03:48:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Risk Assessment;2024-11-14 04:54:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;3.41;29%
Case_1367;Transaction Reporting Check;2024-11-14 05:48:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Trade Validation;2024-11-14 06:02:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Strategy Validation;2024-11-14 06:04:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Collateral Management;2024-11-14 06:18:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Position Reconciliation;2024-11-14 06:21:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;KYC Refresh Check;2024-11-14 07:18:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;CSA Verification;2024-11-14 09:46:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Trade Confirmation;2024-11-14 14:03:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Credit Check;2024-11-14 14:18:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Premium Settlement;2024-11-14 15:15:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Trade Transparency Assessment;2024-11-14 17:42:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Client Limit Validation;2024-11-14 19:57:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1367;Regulatory Reporting Generation;2024-11-14 20:52:10.524845;Hedge Desk C;USD/JPY;Risk Reversal;Calypso;Asset Manager;Vega Trading;;;;;;;;;
Case_1368;Trade Initiated;2024-11-06 19:18:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Market Data Validation;2024-11-06 19:31:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Premium Calculation;2024-11-06 20:09:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Volatility Surface Analysis;2024-11-06 20:36:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Trade Confirmation;2024-11-06 20:58:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Credit Check;2024-11-06 21:45:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Quote Requested;2024-11-06 21:50:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Quote Provided;2024-11-06 22:28:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Trade Execution;2024-11-06 22:54:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;0.9617;0.0439;14327964.0;;;;;;
Case_1368;Strategy Validation;2024-11-06 23:31:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Settlement Instructions;2024-11-06 23:42:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Trade Allocation;2024-11-07 01:00:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Final Settlement;2024-11-07 01:18:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Trade Transparency Assessment;2024-11-07 02:39:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Collateral Management;2024-11-07 03:02:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Exercise Decision;2024-11-07 03:18:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Risk Assessment;2024-11-07 03:51:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;3.47;49%
Case_1368;Best Execution Validation;2024-11-07 04:54:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Premium Settlement;2024-11-07 07:26:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;CSA Verification;2024-11-07 07:54:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Trade Validation;2024-11-07 08:05:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Initial Margin Calculation;2024-11-07 08:15:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Trade Matching;2024-11-07 08:43:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Position Reconciliation;2024-11-07 08:52:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Transaction Reporting Check;2024-11-07 10:38:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Trade Reconciliation;2024-11-07 10:53:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Greeks Calculation;2024-11-07 11:58:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;-0.89;0.096;37504.01;-307.24;;
Case_1368;Client Limit Validation;2024-11-07 14:09:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;Regulatory Reporting Generation;2024-11-07 17:24:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;KYC Refresh Check;2024-11-07 17:48:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1368;ISDA Master Agreement Check;2024-11-07 18:42:10.524845;Hedge Desk C;AUD/USD;Vanilla Call;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1369;Trade Initiated;2024-10-24 19:18:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Market Data Validation;2024-10-24 20:11:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Quote Requested;2024-10-24 20:26:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Volatility Surface Analysis;2024-10-24 20:34:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Quote Provided;2024-10-24 21:33:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Premium Calculation;2024-10-24 22:00:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Exercise Decision;2024-10-24 22:18:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Trade Execution;2024-10-24 22:30:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;1.0158;0.0438;32541498.0;;;;;;
Case_1369;Final Settlement;2024-10-24 22:55:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Collateral Management;2024-10-24 23:42:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Best Execution Validation;2024-10-24 23:50:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Regulatory Reporting Generation;2024-10-25 02:14:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Trade Allocation;2024-10-25 02:23:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Settlement Instructions;2024-10-25 02:58:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Transaction Reporting Check;2024-10-25 03:50:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Trade Validation;2024-10-25 04:18:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Surface Construction;2024-10-25 04:29:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Credit Check;2024-10-25 04:53:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Trade Confirmation;2024-10-25 05:16:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Greeks Calculation;2024-10-25 05:30:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;0.32;0.124;34124.97;-912.06;;
Case_1369;Premium Settlement;2024-10-25 05:56:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Initial Margin Calculation;2024-10-25 07:33:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Trade Reconciliation;2024-10-25 09:18:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Position Reconciliation;2024-10-25 11:44:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Trade Transparency Assessment;2024-10-25 11:46:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Strategy Validation;2024-10-25 12:32:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Trade Matching;2024-10-25 13:18:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Skew Calibration;2024-10-25 14:26:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Risk Assessment;2024-10-25 14:33:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;1.14;24%
Case_1369;Volatility Smile Analysis;2024-10-25 17:21:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1369;Market Making Spread Calculation;2024-10-25 22:18:10.524845;Market Maker B;GBP/USD;Strangle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_137;Trade Initiated;2024-10-29 19:18:10.402527;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_137;Market Data Validation;2024-10-29 19:48:10.402527;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_137;Premium Calculation;2024-10-29 20:30:10.402527;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_137;Greeks Calculation;2024-10-29 20:38:10.402527;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Gamma Scalping;;;;0.5;0.095;14011.92;-203.35;;
Case_137;Volatility Surface Analysis;2024-10-29 20:50:10.402527;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_137;Trade Execution;2024-10-29 21:00:10.402527;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Gamma Scalping;1.0586;0.0412;39053419.0;;;;;;
